Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Chemistry, Department of","DRENNAN, CATHY L",175862,Boston University,"PERLSTEIN, DEBORAH",404609,3,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Brandeis University,"PANDELIA, MARIA-EIRINI",797687,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Florida Atlantic University,"CARROLL, KATE",511712,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Harvard University,"BALSKUS, EMILY P",390679,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Harvard University,"JOST, MARCO",1499950,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Harvard University,"NOCERA, DANIEL G",72984,3,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Johns Hopkins University,"FREEL MEYERS, CAREN FREEL",142751,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Massachusetts Institute of Technology,"KULIK, HEATHER JANINE",627128,2,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Massachusetts Institute of Technology,"LOURIDO, SEBASTIAN",826660,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Massachusetts Institute of Technology,"STUBBE, JOANNE",176260,4,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Massachusetts Institute of Technology,"WALKER, GRAHAM C",176500,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Massachusetts Institute of Technology,"YAFFE, MICHAEL B",99938,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Michigan State University,"ANDORFER, MARY",836007,7,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,Pennsylvania State University - University Park,"BOOKER, SQUIRE J",188649,2,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,"University of California, Berkeley","ZHANG, WENJUN",401282,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,"University of California, Los Angeles","HOUK, KENDALL N",58054,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,"University of California, San Diego","LUKOWSKI, APRIL",1886858,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,"University of California, San Diego","MOORE, BRADLEY S",80513,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,"University of California, Santa Barbara","GREENE, BRANDON L",1090692,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,University of Illinois at Urbana-Champaign,"CUI, CHANG",1892639,4,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,University of Michigan,"BRIDWELL-RABB, JENNIFER DIANE",842651,1,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,University of Michigan,"RAGSDALE, STEPHEN W",95513,2,0,0,0,0,0,0
"Chemistry, Department of","DRENNAN, CATHY L",175862,"University of Texas at Austin, The","LIU, HUNG-WEN",365077,1,0,0,0,0,0,0
